user_id	original_image	face_id	age	gender	x	y	dx	dy	tilt_ang	fiducial_yaw_angle	fiducial_score
115321157@N03	12120012874_6f5202c1f9_o.jpg	1763	(4, 6)	f	1689	672	242	242	10	0	102
115321157@N03	12120012874_6f5202c1f9_o.jpg	1765	(4, 6)	m	2089	651	242	243	10	0	96
115321157@N03	12110684593_a99d6c08e7_o.jpg	1747	(25, 32)	m	377	1324	1256	1124	-80	0	94
115321157@N03	12120106283_c079ebe99e_o.jpg	1744	(4, 6)	m	490	1188	957	957	-85	0	115
115321157@N03	12110782764_d2a0140fa4_o.jpg	1747	(25, 32)	m	364	240	1964	1964	-90	0	120
115321157@N03	12120202723_ca42ac4c44_o.jpg	1748	(0, 2)	u	275	349	1906	1906	-100	30	67
115321157@N03	12120509506_73a25cf82b_o.jpg	1747	(25, 32)	m	559	744	759	758	-100	15	144
115321157@N03	12120098873_ddd38f3993_o.jpg	1744	(4, 6)	m	554	619	1141	1142	-100	30	71
115321157@N03	12120511366_189519c1e3_o.jpg	1748	(0, 2)	u	731	168	2104	2104	90	0	35
115321157@N03	12120261706_5c0a4d1c22_o.jpg	1750	57	m	1480	710	312	313	0	0	18
115321157@N03	12113059186_bd0f337ed0_o.jpg	1744	(4, 6)	m	581	336	2040	2040	-90	0	87
115321157@N03	12120587916_e5b7686cf6_o.jpg	1748	(0, 2)	u	60	0	2926	2448	-95	0	75
115321157@N03	12112851264_eecb8cc512_o.jpg	1747	(25, 32)	m	647	55	1262	1263	-100	0	86
115321157@N03	12120596976_492ec28b1b_o.jpg	1748	(0, 2)	u	184	297	768	663	-110	0	80
115321157@N03	12112393735_37d36bc1aa_o.jpg	1747	(25, 32)	m	1536	613	280	281	5	0	135
115321157@N03	12121992514_53986d0626_o.jpg	1744	(4, 6)	m	447	642	893	892	-90	0	81
115321157@N03	12113394033_f41eeb046f_o.jpg	1744	(4, 6)	m	234	11	1868	1868	-115	30	131
115321157@N03	12119830835_1d1da674fc_o.jpg	1748	(0, 2)	u	586	749	1479	1479	-100	15	106
115321157@N03	12112418945_0c922b733d_o.jpg	1747	(25, 32)	m	596	811	586	586	-90	0	123
115321157@N03	12112418945_0c922b733d_o.jpg	1744	(4, 6)	m	1349	819	453	452	-95	0	71
115321157@N03	12119807855_71760a9317_o.jpg	1748	(0, 2)	u	0	137	1974	1976	-95	0	145
115321157@N03	12120574636_6c5c496142_o.jpg	1748	(0, 2)	u	204	0	2448	2244	-70	0	5
115321157@N03	12119892553_e51baaa61a_o.jpg	1744	(4, 6)	m	831	841	683	682	-85	15	78
115321157@N03	12119892553_e51baaa61a_o.jpg	1751	55	f	726	1945	510	503	-90	30	45
115321157@N03	12112799434_2ca7d900be_o.jpg	1747	(25, 32)	m	1941	430	656	656	0	15	59
115321157@N03	12112799434_2ca7d900be_o.jpg	1744	(4, 6)	m	457	1163	657	657	-5	0	41
115321157@N03	12123113615_eb7a4e9157_o.jpg	1748	(0, 2)	u	343	71	516	517	-80	30	130
115321157@N03	12120512396_a9c1eeaa1d_o.jpg	1751	55	f	2135	953	593	592	-10	30	74
115321157@N03	12120512396_a9c1eeaa1d_o.jpg	1750	57	m	578	503	561	561	0	0	43
115321157@N03	12120512396_a9c1eeaa1d_o.jpg	1749	(25, 32)	f	1456	1251	466	465	15	0	40
115321157@N03	12119911463_d2cf87e69d_o.jpg	1767	(0, 2)	u	619	973	619	619	-95	0	50
115321157@N03	12113089925_5fe9662f11_o.jpg	1744	(4, 6)	m	428	653	905	905	-105	0	147
115321157@N03	12119808795_69451bc61f_o.jpg	1744	(4, 6)	m	677	626	1052	1052	-95	0	37
115321157@N03	12111744785_8ce008517e_o.jpg	1744	(4, 6)	m	564	876	905	905	-95	-30	69
115321157@N03	12120596636_0f8a1ca26a_o.jpg	1748	(0, 2)	u	184	305	776	655	-105	0	73
115321157@N03	12122008904_6caa63d111_o.jpg	1750	57	m	1638	109	688	689	5	0	22
115321157@N03	12120599916_91bc5ecbdd_o.jpg	1748	(0, 2)	u	207	336	769	624	-110	0	53
115321157@N03	12120597146_036bec01ff_o.jpg	1748	(0, 2)	u	207	306	752	654	-110	0	72
115321157@N03	12119896823_a42557a34a_o.jpg	1749	(25, 32)	f	229	171	757	756	-105	30	109
115321157@N03	12120595906_2279252fc0_o.jpg	1747	(25, 32)	m	44	0	1116	960	-75	45	99
115321157@N03	12110759184_77f4844521_o.jpg	1749	(25, 32)	f	925	1633	593	593	-95	-30	87
115321157@N03	12119937205_184575974f_o.jpg	1748	(0, 2)	u	288	377	712	583	-110	0	24
115321157@N03	12122254666_f004acdf2f_o.jpg	1744	(4, 6)	m	697	729	244	231	-90	0	79
115321157@N03	12113740826_e85e61b474_o.jpg	1744	(4, 6)	m	283	347	1938	1938	-80	0	60
115321157@N03	12119845505_4a5b65f284_o.jpg	1747	(25, 32)	m	648	945	829	828	-85	-15	57
115321157@N03	12113384013_21c707b29a_o.jpg	1747	(25, 32)	m	870	285	1657	1657	5	0	95
115321157@N03	12113388143_47d82061c7_o.jpg	1749	(25, 32)	f	433	185	768	768	195	0	19
115321157@N03	12113388143_47d82061c7_o.jpg	1744	(4, 6)	m	234	0	693	614	185	15	40
115321157@N03	12112418425_2067bbd7be_o.jpg	1747	(25, 32)	m	776	886	675	675	-75	0	99
115321157@N03	12112849794_cde27c158f_o.jpg	1744	(4, 6)	m	882	407	651	651	-80	30	115
115321157@N03	12113757086_3d51508b9b_o.jpg	1747	(25, 32)	m	406	1161	472	472	-75	0	206
115321157@N03	12113087546_0a5142f1e7_o.jpg	1744	(4, 6)	m	1219	1609	287	287	-90	-30	109
115321157@N03	12112820644_5007136eae_o.jpg	1745	(48, 53)	m	1024	918	415	414	-90	30	66
115321157@N03	12112820644_5007136eae_o.jpg	1752	(15, 20)	m	364	1826	326	325	-90	0	118
115321157@N03	12112820644_5007136eae_o.jpg	1744	(4, 6)	m	1216	757	312	312	-80	45	15
115321157@N03	12120601856_a820dfc6ae_o.jpg	1748	(0, 2)	u	342	415	688	545	-115	0	30
115321157@N03	12112420735_0bd8f915a3_o.jpg	1747	(25, 32)	m	887	1040	287	287	-90	0	74
115321157@N03	12112154334_0c463237e2_o.jpg	1747	(25, 32)	m	1353	285	1058	1058	-25	30	149
115321157@N03	12113742076_cf3095a6ea_o.jpg	1775	(8, 12)	m	1582	698	612	612	190	30	30
115321157@N03	12113742076_cf3095a6ea_o.jpg	1749	(25, 32)	f	521	1005	593	593	180	30	40
115321157@N03	12113742076_cf3095a6ea_o.jpg	1776	(15, 20)	f	1144	1071	593	592	190	30	45
115321157@N03	12113742076_cf3095a6ea_o.jpg	1744	(4, 6)	m	768	849	554	555	185	0	43
115321157@N03	12113057146_113b0a29e6_o.jpg	1744	(4, 6)	m	39	0	1241	960	-95	0	41
115321157@N03	12112421096_a601616417_o.jpg	1747	(25, 32)	m	1416	270	1046	1046	-15	0	120
115321157@N03	12123503914_154edccacf_o.jpg	1748	(0, 2)	u	1569	392	638	637	-205	-45	14
115321157@N03	12119894035_e35cceff35_o.jpg	1748	(0, 2)	u	347	0	713	593	250	0	18
115321157@N03	12122255216_2925136deb_o.jpg	1744	(4, 6)	m	803	639	433	433	-100	30	8
115321157@N03	12121996784_11ac7d1da7_o.jpg	1748	(0, 2)	u	395	655	1122	1122	-110	0	88
115321157@N03	12121628815_314667e93e_o.jpg	1744	(4, 6)	m	347	216	446	446	-15	0	102
115321157@N03	12120239514_714c4def82_o.jpg	1747	(25, 32)	m	350	784	1237	1236	-90	0	133
115321157@N03	12121635875_d925206773_o.jpg	1744	(4, 6)	m	610	143	2467	2305	-75	30	11
115321157@N03	12123507594_32e4990725_o.jpg	1748	(0, 2)	u	1211	817	1224	1224	-100	0	90
115321157@N03	12120134753_e424ffc13b_o.jpg	1747	(25, 32)	m	277	229	1370	1371	-100	30	179
115321157@N03	12111036316_6ccdbfc317_o.jpg	1777	55	f	795	431	637	638	-95	15	116
115321157@N03	12119894853_8162664089_o.jpg	1744	(4, 6)	m	540	114	740	844	-5	0	13
115321157@N03	12120501666_432364a161_o.jpg	1748	(0, 2)	u	387	0	2416	1984	-90	0	83
115321157@N03	12113080926_bd0385fc9d_o.jpg	1747	(25, 32)	m	1982	758	478	478	-10	0	112
115321157@N03	12113080926_bd0385fc9d_o.jpg	1744	(4, 6)	m	1930	1184	427	427	-5	0	139
115321157@N03	12112387386_b17d0cc2e5_o.jpg	1744	(4, 6)	m	605	1125	325	325	-75	0	48
115321157@N03	12113060326_13bc365951_o.jpg	1744	(4, 6)	m	376	94	2110	2110	-90	0	53
115321157@N03	12123771626_385263759b_o.jpg	1744	(4, 6)	m	631	879	401	402	-90	30	118
115321157@N03	12119620125_b5bb60509f_o.jpg	1767	(0, 2)	u	368	540	1581	1581	-85	15	115
115321157@N03	12123522444_75657236b2_o.jpg	1748	(0, 2)	u	927	596	1224	1224	-95	0	70
115321157@N03	12111717845_9949853ea6_o.jpg	1747	(25, 32)	m	156	570	1211	1211	-95	0	168
115321157@N03	12121614605_7f167c9a9d_o.jpg	1744	(4, 6)	m	685	484	232	232	-85	0	34
115321157@N03	12112065273_d4aa5ef484_o.jpg	1747	(25, 32)	m	1902	320	1001	1001	0	0	82
115321157@N03	12112027033_78acf17704_o.jpg	1744	(4, 6)	m	749	750	969	969	-90	30	70
115321157@N03	12119605185_48c6c53696_o.jpg	1744	(4, 6)	m	482	0	798	752	20	0	78
115321157@N03	12110672323_27b672c005_o.jpg	1749	(25, 32)	f	984	1400	651	651	-95	0	69
115321157@N03	12112793014_208a14662f_o.jpg	1744	(4, 6)	m	88	0	1192	960	-95	0	45
115321157@N03	12119831455_5dd0406610_o.jpg	1748	(0, 2)	u	548	720	1485	1485	-100	0	71
115321157@N03	12113482854_a8a16849a0_o.jpg	1744	(4, 6)	m	657	318	176	176	180	0	28
115321157@N03	12112406276_0ecaef302c_o.jpg	1766	(8, 12)	m	1659	1193	248	249	5	-45	64
115321157@N03	12112406276_0ecaef302c_o.jpg	1772	(8, 12)	m	2030	1182	242	242	0	0	38
115321157@N03	12120206904_09bd0c3f6b_o.jpg	1744	(4, 6)	m	626	637	1103	1103	-100	30	41
115321157@N03	12110696593_8d4e1b45c1_o.jpg	1747	(25, 32)	m	403	304	1823	1823	-100	0	69
115321157@N03	12122264116_bc07b5e951_o.jpg	1750	57	m	1837	0	676	594	-5	30	54
115321157@N03	12120004484_6e66a3078c_o.jpg	1744	(4, 6)	m	442	31	838	865	5	0	26
115321157@N03	12120501076_b5013e5234_o.jpg	1748	(0, 2)	u	363	0	2544	2038	-90	0	87
115321157@N03	12112394306_c1343686a8_o.jpg	1747	(25, 32)	m	270	140	893	892	-80	30	171
115321157@N03	12122264496_c0a71c4087_o.jpg	1750	57	m	1632	116	682	682	5	0	15
115321157@N03	12120266946_eb67e0b3fd_o.jpg	1744	(4, 6)	m	18	0	1262	960	10	0	37
115321157@N03	12123103355_b0ed20879e_o.jpg	1748	(0, 2)	u	514	610	1212	1211	-115	15	61
115321157@N03	12113751746_8364a5a818_o.jpg	1749	(25, 32)	f	1845	632	587	587	0	30	30
115321157@N03	12113751746_8364a5a818_o.jpg	1747	(25, 32)	m	1463	866	452	453	0	0	72
115321157@N03	12112379566_95ecbc80ac_o.jpg	1744	(4, 6)	m	645	686	1543	1543	-85	0	68
115321157@N03	12110836973_64768914c6_o.jpg	1778	(25, 32)	f	342	246	328	329	-75	30	145
115321157@N03	12110836973_64768914c6_o.jpg	1767	(0, 2)	u	258	597	291	292	-100	0	48
115321157@N03	12123112915_abc696e065_o.jpg	1748	(0, 2)	u	242	482	1135	1135	-205	0	11
115321157@N03	12121877103_743564dbdc_o.jpg	1744	(4, 6)	m	102	0	1549	1488	-95	30	104
115321157@N03	12121595495_38093e8f8c_o.jpg	1744	(4, 6)	m	180	911	739	740	-80	0	140
115321157@N03	12120516166_b5be8cf073_o.jpg	1747	(25, 32)	m	905	98	1294	1294	-20	0	71
115321157@N03	12119849845_a905f91664_o.jpg	1751	55	f	2119	945	593	592	-20	0	69
115321157@N03	12119849845_a905f91664_o.jpg	1750	57	m	583	490	561	561	-5	-15	15
115321157@N03	12119849845_a905f91664_o.jpg	1749	(25, 32)	f	1463	1247	465	466	10	0	32
115321157@N03	12119627775_4144042ccc_o.jpg	1773	(4, 6)	f	1082	825	822	822	-105	0	80
115321157@N03	12113387263_f11d1033c7_o.jpg	1776	(15, 20)	f	1051	1043	638	638	195	15	58
115321157@N03	12113387263_f11d1033c7_o.jpg	1775	(8, 12)	m	1541	744	599	599	190	0	32
115321157@N03	12113387263_f11d1033c7_o.jpg	1749	(25, 32)	f	519	997	593	593	170	30	44
115321157@N03	12113387263_f11d1033c7_o.jpg	1744	(4, 6)	m	788	855	530	529	185	0	61
115321157@N03	12119890865_4e7d16074a_o.jpg	1747	(25, 32)	m	2102	160	644	644	0	0	96
115321157@N03	12120221923_9b9071658c_o.jpg	1748	(0, 2)	u	196	312	732	648	-110	0	60
115321157@N03	12121889263_b7aa072331_o.jpg	1750	57	m	1496	138	720	721	-10	30	52
115321157@N03	12110918484_4d6185a097_o.jpg	1744	(4, 6)	m	685	865	523	523	-95	0	50
115321157@N03	12113491214_d8dd460974_o.jpg	1744	(4, 6)	m	537	661	949	950	-95	0	147
115321157@N03	12113096095_f0924c8ae0_o.jpg	1747	(25, 32)	m	843	841	618	618	-90	0	130
115321157@N03	12113096095_f0924c8ae0_o.jpg	1744	(4, 6)	m	1440	755	427	427	-90	0	125
115321157@N03	12123771956_58e2ec4299_o.jpg	1748	(0, 2)	u	672	607	1090	1090	-70	0	59
115321157@N03	12120089713_c1f4c21e28_o.jpg	1748	(0, 2)	u	7	616	1097	1097	90	0	6
115321157@N03	12112706883_4fceb80919_o.jpg	1744	(4, 6)	m	35	670	682	683	5	-45	42
115321157@N03	12120219643_fb91ceec48_o.jpg	1747	(25, 32)	m	73	0	960	764	-80	0	73
115321157@N03	12120215244_7d3565bace_o.jpg	1744	(4, 6)	m	465	1171	956	956	-75	0	83
115321157@N03	12119918493_dd1d2fa785_o.jpg	1774	(8, 12)	f	670	272	1734	1734	-95	0	188
115321157@N03	12111722255_6d08f4f38c_o.jpg	1749	(25, 32)	f	575	213	1026	1026	-90	30	135
115321157@N03	12121637425_ec9203ffaa_o.jpg	1748	(0, 2)	u	298	568	1332	1333	-105	0	61
115321157@N03	12113088635_400af32cae_o.jpg	1744	(4, 6)	m	527	921	803	803	-105	0	124
115321157@N03	12112032733_2839498486_o.jpg	1744	(4, 6)	m	599	1016	312	313	-105	45	76
115321157@N03	12113065476_a5b53c9ea9_o.jpg	1747	(25, 32)	m	2059	355	695	695	-10	15	91
115321157@N03	12120501976_57fc010c62_o.jpg	1747	(25, 32)	m	809	688	969	969	-80	45	82
115321157@N03	12120177993_a37cd0426e_o.jpg	1747	(25, 32)	m	154	0	1881	1641	20	0	94
115321157@N03	12120117103_9a28ccb9c4_o.jpg	1748	(0, 2)	u	288	272	2187	2176	-95	45	26
115321157@N03	12112021403_5def8e2724_o.jpg	1747	(25, 32)	m	181	98	817	816	-80	0	120
115321157@N03	12119619685_9a422ce95a_o.jpg	1767	(0, 2)	u	120	326	380	380	10	0	30
115321157@N03	12120333594_5ec221c9ec_o.jpg	1748	(0, 2)	u	317	422	608	538	-115	0	48
115321157@N03	12120210084_7bc24aa5d4_o.jpg	1744	(4, 6)	m	223	427	1262	1262	-100	0	136
115321157@N03	12113067056_0a0c80b3c0_o.jpg	1744	(4, 6)	m	1319	669	689	688	20	0	60
115321157@N03	12122303216_bda1de494c_o.jpg	1747	(25, 32)	m	259	192	1530	1530	-25	-45	49
115321157@N03	12122303216_bda1de494c_o.jpg	1748	(0, 2)	u	1525	1023	892	892	-75	0	108
115321157@N03	12120143573_74f81beb55_o.jpg	1767	(0, 2)	u	169	165	712	713	-95	0	51
115321157@N03	12111730495_02ae817d2d_o.jpg	1744	(4, 6)	m	925	860	899	899	-105	15	39
115321157@N03	12113738736_f2f6134d84_o.jpg	1744	(4, 6)	m	693	843	618	618	-95	0	144
115321157@N03	12119613935_86e4f090ce_o.jpg	1753	(38, 43)	m	2618	663	274	274	-10	30	106
115321157@N03	12119613935_86e4f090ce_o.jpg	1761	(4, 6)	m	2232	1072	262	261	-10	0	190
115321157@N03	12119613935_86e4f090ce_o.jpg	1755	(4, 6)	m	870	610	261	261	5	-15	122
115321157@N03	12119613935_86e4f090ce_o.jpg	1759	(4, 6)	f	1153	1137	255	255	15	-45	94
115321157@N03	12119613935_86e4f090ce_o.jpg	1744	(4, 6)	m	933	1144	249	248	0	0	116
115321157@N03	12119613935_86e4f090ce_o.jpg	1757	(4, 6)	f	1397	1180	242	243	0	0	70
115321157@N03	12119613935_86e4f090ce_o.jpg	1756	(4, 6)	f	1636	1166	243	242	5	-30	95
115321157@N03	12119613935_86e4f090ce_o.jpg	1768	(4, 6)	f	1815	747	242	242	-10	0	101
115321157@N03	12119613935_86e4f090ce_o.jpg	1762	(4, 6)	f	1364	723	242	242	0	0	101
115321157@N03	12119613935_86e4f090ce_o.jpg	1764	(4, 6)	m	2377	710	243	243	-5	0	86
115321157@N03	12112827174_e1fc8aaf94_o.jpg	1747	(25, 32)	m	1383	415	472	472	0	0	75
115321157@N03	12122034394_7724d54e4a_o.jpg	1744	(4, 6)	m	710	148	2359	2300	-100	0	70
115321157@N03	12121876593_c6b1bd4477_o.jpg	1744	(4, 6)	m	135	28	1498	1498	-90	30	100
115321157@N03	12123383383_43e080614b_o.jpg	1748	(0, 2)	u	535	868	950	950	-100	0	73
115321157@N03	12120099323_a2f1e29b72_o.jpg	1744	(4, 6)	m	403	540	1287	1288	-100	0	82
115321157@N03	12113090985_2ec09e2a97_o.jpg	1747	(25, 32)	m	133	642	1703	1702	-105	0	177
115321157@N03	12113090985_2ec09e2a97_o.jpg	1744	(4, 6)	m	618	208	1313	1314	-95	45	44
115321157@N03	12112431895_c11a35b985_o.jpg	1747	(25, 32)	m	621	1139	465	465	-100	0	82
115321157@N03	12122034034_f8a6b04ee6_o.jpg	1744	(4, 6)	m	455	218	2110	2110	-75	0	52
115321157@N03	12112394676_f6813e9e83_o.jpg	1747	(25, 32)	m	262	9	969	969	-85	30	108
115321157@N03	12121644375_84a5bf175a_o.jpg	1749	(25, 32)	f	0	230	732	730	-80	-30	55
115321157@N03	12113084405_5c2c17a702_o.jpg	1749	(25, 32)	f	829	399	451	556	190	0	35
115321157@N03	12113084405_5c2c17a702_o.jpg	1776	(15, 20)	f	289	308	545	544	165	0	95
115321157@N03	12113084405_5c2c17a702_o.jpg	1744	(4, 6)	m	682	189	476	476	185	0	112
115321157@N03	12113054886_2b11da8e53_o.jpg	1746	(25, 32)	m	2124	663	376	376	5	0	81
115321157@N03	12113054886_2b11da8e53_o.jpg	1744	(4, 6)	m	597	1106	319	318	0	0	77
115321157@N03	12113054886_2b11da8e53_o.jpg	1747	(25, 32)	m	1402	664	312	312	0	0	118
115321157@N03	12119896295_fa535118b7_o.jpg	1747	(25, 32)	m	207	957	981	982	-100	0	51
115321157@N03	12112105304_dde7660125_o.jpg	1747	(25, 32)	m	302	723	931	931	-95	-15	153
115321157@N03	12113088076_63cf692075_o.jpg	1744	(4, 6)	m	498	739	1020	1020	-100	30	47
115321157@N03	12110398355_4451517877_o.jpg	1747	(25, 32)	m	823	1225	421	421	-95	0	137
115321157@N03	12121875093_94e70f64e7_o.jpg	1744	(4, 6)	m	358	760	778	777	-85	0	132
115321157@N03	12119887555_e16bd7e124_o.jpg	1748	(0, 2)	u	0	0	3264	2448	260	0	20
115321157@N03	12112707853_afcb36a906_o.jpg	1744	(4, 6)	m	1200	755	656	657	20	0	45
115321157@N03	12120192203_03cf5e3357_o.jpg	1748	(0, 2)	u	41	589	1874	1859	-100	0	49
115321157@N03	12123503044_7fdc6df068_o.jpg	1749	(25, 32)	f	2223	124	733	733	20	-45	60
115321157@N03	12123503044_7fdc6df068_o.jpg	1744	(4, 6)	m	358	871	529	529	-5	0	102
115321157@N03	12121999224_94325806d9_o.jpg	1744	(4, 6)	m	704	737	260	223	-95	0	52
115321157@N03	12111740005_6fcb2c62c1_o.jpg	1744	(4, 6)	m	1531	578	281	281	-5	0	109
115321157@N03	12123513664_0d9e74b747_o.jpg	1748	(0, 2)	u	1099	602	1058	1058	-105	30	57
115321157@N03	12119913123_e1789a4e2d_o.jpg	1767	(0, 2)	u	709	525	1664	1664	5	0	90
115321157@N03	12120222443_f8238f5ccc_o.jpg	1747	(25, 32)	m	0	0	928	960	-70	45	7
115321157@N03	12121637035_af2b7a2323_o.jpg	1748	(0, 2)	u	358	511	1307	1307	-105	0	47
115321157@N03	12120204393_0b7fc6c5b3_o.jpg	1748	(0, 2)	u	262	750	887	886	-100	0	27
115321157@N03	12123762716_4d0ff25f13_o.jpg	1748	(0, 2)	u	551	0	2713	2387	-100	30	9
115321157@N03	12119901173_76c394a16e_o.jpg	1744	(4, 6)	m	540	698	1039	1039	-90	0	21
115321157@N03	12120479286_a99e6cce18_o.jpg	1744	(4, 6)	m	439	1325	982	982	-80	0	52
115321157@N03	12120200813_ce1688f6f4_o.jpg	1748	(0, 2)	u	395	248	2065	2066	-100	0	50
115321157@N03	12120270566_91d2dfbcc0_o.jpg	1744	(4, 6)	m	731	1129	867	867	-115	0	9
115321157@N03	12120172653_3fd73e5496_o.jpg	1748	(0, 2)	u	0	0	3179	2448	-95	0	72
115321157@N03	12112061593_33ac291aed_o.jpg	1744	(4, 6)	m	584	253	1397	1396	-105	-30	83
115321157@N03	12123753216_140207e06c_o.jpg	1749	(25, 32)	f	692	89	1023	1023	15	0	66
115321157@N03	12113060746_2b1761e0cf_o.jpg	1744	(4, 6)	m	500	285	1957	1957	-90	0	81
115321157@N03	12110376435_55da682333_o.jpg	1749	(25, 32)	f	1726	490	280	281	-90	30	60
115321157@N03	12120515416_a3761bde7e_o.jpg	1747	(25, 32)	m	851	87	1268	1269	-20	30	86
115321157@N03	12119893105_ed3df76d30_o.jpg	1748	(0, 2)	u	162	419	1530	1530	-90	-45	17
115321157@N03	12119890255_9886108962_o.jpg	1747	(25, 32)	m	2078	153	758	758	5	0	112
115321157@N03	12112394965_72ea5500c8_o.jpg	1747	(25, 32)	m	2075	776	401	401	-5	15	23
115321157@N03	12112394965_72ea5500c8_o.jpg	1746	(25, 32)	m	1252	785	306	306	5	15	32
115321157@N03	12111049976_61d6b1d59d_o.jpg	1747	(25, 32)	m	1472	613	357	357	-95	30	48
115321157@N03	12111049976_61d6b1d59d_o.jpg	1750	57	m	1423	1276	331	332	-85	0	20
115321157@N03	12111049976_61d6b1d59d_o.jpg	1777	55	f	1687	910	306	306	-90	0	45
115321157@N03	12112428065_8e47708bf3_o.jpg	1745	(48, 53)	m	1196	892	383	383	-90	0	68
115321157@N03	12120514356_c27302427a_o.jpg	1749	(25, 32)	f	1831	500	1256	1256	0	30	87
115321157@N03	12119814585_848c02c9ec_o.jpg	1744	(4, 6)	m	857	1490	867	867	-70	-45	45
115321157@N03	12119814585_848c02c9ec_o.jpg	1748	(0, 2)	u	1864	11	765	765	5	0	9
115321157@N03	12120004404_989f02d8f4_o.jpg	1744	(4, 6)	m	428	215	848	745	5	15	45
115321157@N03	12112734833_87f9cd92c7_o.jpg	1749	(25, 32)	f	267	115	700	701	-110	30	48
115321157@N03	12112401616_34901dbe88_o.jpg	1744	(4, 6)	m	468	288	1951	1951	-70	-30	68
115321157@N03	12112034983_f50d48794e_o.jpg	1744	(4, 6)	m	586	1071	319	318	-105	0	68
115321157@N03	12113097665_ac8c607842_o.jpg	1747	(25, 32)	m	894	1144	478	478	-95	0	118
115321157@N03	12113097665_ac8c607842_o.jpg	1744	(4, 6)	m	1330	867	408	408	-70	0	16
115321157@N03	12120591026_c9873eae6b_o.jpg	1748	(0, 2)	u	635	0	2448	1886	-115	0	39
115321157@N03	12112804874_b9489edd05_o.jpg	1744	(4, 6)	m	1894	12	549	549	-90	0	49
115321157@N03	12120601196_c8804809aa_o.jpg	1748	(0, 2)	u	296	354	740	606	-115	0	27
115321157@N03	12113745506_493b51ab1b_o.jpg	1771	57	f	1147	803	612	612	-10	0	101
115321157@N03	12113745506_493b51ab1b_o.jpg	1744	(4, 6)	m	878	1125	510	510	0	0	149
115321157@N03	12119845795_313390613f_o.jpg	1748	(0, 2)	u	820	844	906	905	-100	0	85
115321157@N03	12120198473_a79f59258a_o.jpg	1744	(4, 6)	m	280	887	771	772	-105	0	62
115321157@N03	12123398243_69422ca2a1_o.jpg	1748	(0, 2)	u	511	796	899	899	-115	0	106
115321157@N03	12123378533_30ae0a4120_o.jpg	1750	57	m	854	616	516	517	-25	-45	9
115321157@N03	12123378533_30ae0a4120_o.jpg	1748	(0, 2)	u	1002	986	389	389	-25	15	143
115321157@N03	12121612275_7f70d8dd1d_o.jpg	1751	55	f	1026	658	529	529	-10	0	99
115321157@N03	12121612275_7f70d8dd1d_o.jpg	1750	57	m	752	243	523	523	-5	0	155
115321157@N03	12123102945_03a1135c62_o.jpg	1748	(0, 2)	u	173	784	1237	1236	-110	15	39
115321157@N03	12112060963_d55a3acdab_o.jpg	1744	(4, 6)	m	639	408	1364	1364	-70	-45	39
115321157@N03	12120468606_3f2f851ba0_o.jpg	1748	(0, 2)	u	0	240	1912	2091	-85	0	125
8410632@N03	11257286624_cffc5c504c_o.jpg	1779	(8, 12)	f	747	371	309	307	0	0	126
8410632@N03	11257286624_cffc5c504c_o.jpg	1780	(8, 12)	m	1133	611	288	288	-5	0	117
8410632@N03	11257286624_cffc5c504c_o.jpg	1781	(8, 12)	m	1586	546	260	261	5	0	137
8410632@N03	11856286216_69585d990d_o.jpg	1782	(25, 32)	m	1527	836	622	622	0	0	43
8410632@N03	11856286216_69585d990d_o.jpg	1783	(25, 32)	f	776	1308	502	502	-10	0	113
8410632@N03	11856286216_69585d990d_o.jpg	1784	(0, 2)	f	413	1442	445	445	10	-30	33
8410632@N03	9186454297_969fd3f0a4_o.jpg	1783	(25, 32)	f	1043	422	619	618	10	0	108
8410632@N03	9186454297_969fd3f0a4_o.jpg	1785	(4, 6)	m	1413	377	619	619	0	30	72
8410632@N03	9186454297_969fd3f0a4_o.jpg	1784	(0, 2)	f	825	607	491	491	0	-45	86
8410632@N03	11258838735_906acf1f19_o.jpg	1786	(60, 100)	f	2255	726	1009	1097	-10	0	102
8410632@N03	11258838735_906acf1f19_o.jpg	1783	(25, 32)	f	133	792	1020	1020	-5	0	99
8410632@N03	11258838735_906acf1f19_o.jpg	1787	(38, 43)	f	1228	404	963	963	5	-15	92
8410632@N03	8533677775_d91ff4242b_o.jpg	1784	(0, 2)	f	1037	709	650	650	-10	0	157
8410632@N03	9189842744_aaab59c947_o.jpg	1783	(25, 32)	f	1275	736	688	688	10	0	62
8410632@N03	9187068701_5fc00ce12a_o.jpg	1785	(4, 6)	m	302	1375	485	484	-25	-45	49
8410632@N03	11257379306_97a6d68684_o.jpg	1786	(60, 100)	f	480	332	420	421	-5	0	67
8410632@N03	10614736243_89f34f3e02_o.jpg	1782	(25, 32)	m	2575	698	682	682	0	-45	55
8410632@N03	8533475983_e3fe9e2d83_o.jpg	1784	(0, 2)	f	881	792	548	548	-10	0	53
8410632@N03	11257273114_345527ac37_o.jpg	1783	(25, 32)	f	1848	486	383	382	-10	30	91
8410632@N03	11257166544_6e9edf75e8_o.jpg	1784	(0, 2)	f	651	219	2365	2229	0	0	56
8410632@N03	10458494374_eb48c9df4f_o.jpg	1783	(25, 32)	f	806	412	714	714	-5	0	68
8410632@N03	11855706614_8fe1c305ba_o.jpg	1784	(0, 2)	f	800	380	803	804	-15	30	69
8410632@N03	10614770993_99caba30dc_o.jpg	1782	(25, 32)	m	135	1182	529	529	-10	0	67
